states,year,quarter,trans_type,trans_counts,amount,district
karnataka,2022,4,Others,767142,689145506.798728,
kerala,2018,1,Recharge & bill payments,988774,157311821.37585652,
kerala,2018,1,Peer-to-peer payments,600205,2107288314.302522,
kerala,2018,1,Merchant payments,72164,82919383.04571174,
kerala,2018,1,Financial Services,40170,7957491.901965583,
kerala,2018,1,Others,70067,47197742.4744494,
kerala,2018,2,Recharge & bill payments,1230869,248080143.25702396,
kerala,2018,2,Peer-to-peer payments,848291,3436199589.0773168,
kerala,2018,2,Merchant payments,131217,144501582.0466669,
kerala,2018,2,Financial Services,41100,12355589.343616951,
kerala,2018,2,Others,56688,45786439.71799916,
kerala,2018,3,Peer-to-peer payments,1425259,4823239268.279744,
kerala,2018,3,Recharge & bill payments,1407588,296352497.34099543,
kerala,2018,3,Merchant payments,210974,160705488.6023575,
kerala,2018,3,Financial Services,37286,6170643.387882499,
kerala,2018,3,Others,53241,36557326.26447625,
kerala,2018,4,Peer-to-peer payments,2073960,6959805154.570259,
kerala,2018,4,Recharge & bill payments,1679897,351296525.2985757,
kerala,2018,4,Merchant payments,417114,378857199.6490426,
kerala,2018,4,Financial Services,75084,10063656.72606766,
kerala,2018,4,Others,64599,47338700.56846385,
kerala,2019,1,Peer-to-peer payments,3601116,9314451112.085836,
kerala,2019,1,Recharge & bill payments,2180915,498453895.94724303,
kerala,2019,1,Merchant payments,550707,371997848.2006638,
kerala,2019,1,Financial Services,77652,7808573.898364296,
kerala,2019,1,Others,58649,42319704.717572376,
kerala,2019,2,Peer-to-peer payments,3519528,11630623424.13149,
kerala,2019,2,Recharge & bill payments,2711299,768892057.7982787,
kerala,2019,2,Merchant payments,937130,569545842.9999,
kerala,2019,2,Financial Services,38869,5823291.622642939,
kerala,2019,2,Others,77000,56486944.63322557,
kerala,2019,3,Peer-to-peer payments,4181954,14433990011.32079,
kerala,2019,3,Recharge & bill payments,3431236,1051007778.312957,
kerala,2019,3,Merchant payments,1497029,879510566.1106174,
kerala,2019,3,Financial Services,96130,8910528.723410578,
kerala,2019,3,Others,79747,56390837.5967096,
kerala,2019,4,Peer-to-peer payments,5859068,18537483865.44591,
kerala,2019,4,Recharge & bill payments,4097032,1287955351.66479,
kerala,2019,4,Merchant payments,2418428,1268704040.1006925,
kerala,2019,4,Financial Services,50728,10816332.760911912,
kerala,2019,4,Others,73381,46367047.83244334,
kerala,2020,1,Peer-to-peer payments,6634439,22862907701.60516,
kerala,2020,1,Recharge & bill payments,5507580,1716538277.369673,
kerala,2020,1,Merchant payments,3485036,1810329140.184373,
kerala,2020,1,Financial Services,38050,17160614.59325491,
kerala,2020,1,Others,68417,44149097.18179157,
kerala,2020,2,Recharge & bill payments,7709714,2452435028.924937,
kerala,2020,2,Peer-to-peer payments,5603046,21309983654.739,
kerala,2020,2,Merchant payments,2888260,2075701451.362759,
kerala,2020,2,Financial Services,40501,32921115.845954426,
kerala,2020,2,Others,46446,23037227.727544237,
kerala,2020,3,Peer-to-peer payments,8590587,33346812213.79867,
kerala,2020,3,Recharge & bill payments,7932950,2688361345.2045465,
kerala,2020,3,Merchant payments,5065205,4016995193.6035366,
kerala,2020,3,Financial Services,94130,76828720.82445313,
kerala,2020,3,Others,75808,35153178.522981875,
kerala,2020,4,Peer-to-peer payments,12941135,45686395927.74489,
kerala,2020,4,Merchant payments,10990709,7695667406.723909,
kerala,2020,4,Recharge & bill payments,9167428,3238199947.525463,
kerala,2020,4,Financial Services,73833,69202344.44095233,
kerala,2020,4,Others,115082,65791020.57617174,
kerala,2021,1,Peer-to-peer payments,16209203,55336812492.746414,
kerala,2021,1,Merchant payments,16105923,10058436408.18426,
kerala,2021,1,Recharge & bill payments,9837385,3732534739.043629,
kerala,2021,1,Financial Services,68012,69655547.76092248,
kerala,2021,1,Others,95819,63530974.15939384,
kerala,2021,2,Peer-to-peer payments,17026648,58152644526.04467,
kerala,2021,2,Merchant payments,16135060,11263178335.98088,
kerala,2021,2,Recharge & bill payments,13809151,4645548909.798976,
kerala,2021,2,Financial Services,88830,88370679.95309764,
kerala,2021,2,Others,131344,77063984.37888283,
kerala,2021,3,Merchant payments,25402350,17877677018.107372,
kerala,2021,3,Peer-to-peer payments,23378091,78598482305.73877,
kerala,2021,3,Recharge & bill payments,13979407,5008396079.412957,
kerala,2021,3,Financial Services,85730,101460242.2623948,
kerala,2021,3,Others,182688,100146127.6081296,
kerala,2021,4,Merchant payments,38574904,24589454633.018272,
kerala,2021,4,Peer-to-peer payments,29075528,92774490034.55844,
kerala,2021,4,Recharge & bill payments,13781815,5689390023.204553,
kerala,2021,4,Financial Services,108232,128238698.7405598,
kerala,2021,4,Others,283262,160563553.84187672,
kerala,2022,1,Merchant payments,47778743,28685388646.415363,
kerala,2022,1,Peer-to-peer payments,33089518,104623270223.3171,
kerala,2022,1,Recharge & bill payments,14042317,6373570715.96907,
kerala,2022,1,Financial Services,134370,158926455.91425732,
kerala,2022,1,Others,236017,147786423.0782508,
kerala,2022,2,Merchant payments,55730158,34395023155.77253,
kerala,2022,2,Peer-to-peer payments,35630060,112813716119.4625,
kerala,2022,2,Recharge & bill payments,14701207,7230489227.091859,
kerala,2022,2,Financial Services,110336,133436809.91322713,
kerala,2022,2,Others,193561,123664236.8843522,
kerala,2022,3,Merchant payments,64984061,37852759989.759125,
kerala,2022,3,Peer-to-peer payments,38774832,116414003145.116,
kerala,2022,3,Recharge & bill payments,15289755,7709237374.351864,
kerala,2022,3,Financial Services,146673,162861560.0739113,
kerala,2022,3,Others,167583,121557246.12854593,
kerala,2022,4,Merchant payments,74647115,40607857085.64609,
kerala,2022,4,Peer-to-peer payments,42471676,124564727703.6055,
kerala,2022,4,Recharge & bill payments,15520670,8075692517.275557,
kerala,2022,4,Financial Services,164334,191307058.1462068,
kerala,2022,4,Others,156673,120224235.03622033,
ladakh,2018,1,Recharge & bill payments,3550,927250.7143707818,
ladakh,2018,1,Peer-to-peer payments,1752,10767803.99961036,
ladakh,2018,1,Merchant payments,320,369327.6255524192,
ladakh,2018,1,Financial Services,132,274283.17576680594,
ladakh,2018,1,Others,335,194192.25581440225,
ladakh,2018,2,Recharge & bill payments,8075,2417434.2729015187,
ladakh,2018,2,Peer-to-peer payments,5667,42638443.11997231,
ladakh,2018,2,Merchant payments,724,1761366.2964342083,
ladakh,2018,2,Financial Services,151,127324.6279709443,
ladakh,2018,2,Others,393,390334.220462498,
ladakh,2018,3,Recharge & bill payments,13136,4676712.344045115,
ladakh,2018,3,Peer-to-peer payments,10133,77085890.57395567,
ladakh,2018,3,Merchant payments,1168,2016579.2506718007,
ladakh,2018,3,Financial Services,84,69317.12287872119,
ladakh,2018,3,Others,343,242477.8532947429,
ladakh,2018,4,Recharge & bill payments,16650,5701932.895454288,
ladakh,2018,4,Peer-to-peer payments,15939,123611779.5893042,
ladakh,2018,4,Merchant payments,1881,5082666.820758243,
ladakh,2018,4,Financial Services,142,94604.73391846984,
ladakh,2018,4,Others,599,1031858.4532022324,
ladakh,2019,1,Peer-to-peer payments,22076,139715922.1887053,
ladakh,2019,1,Recharge & bill payments,20014,7186109.182288248,
ladakh,2019,1,Merchant payments,3238,4967122.499940028,
ladakh,2019,1,Financial Services,114,111851.02856430916,
ladakh,2019,1,Others,703,878916.0496292994,
ladakh,2019,2,Peer-to-peer payments,34202,240305709.9282429,
ladakh,2019,2,Recharge & bill payments,25357,10116773.36613449,
ladakh,2019,2,Merchant payments,8220,7726519.367758205,
ladakh,2019,2,Financial Services,86,113767.09768193656,
ladakh,2019,2,Others,907,992737.2376073576,
ladakh,2019,3,Peer-to-peer payments,43198,303596367.6795853,
ladakh,2019,3,Recharge & bill payments,41491,18054746.12144833,
ladakh,2019,3,Merchant payments,6963,8096082.971229901,
ladakh,2019,3,Financial Services,48,148633.29469977494,
ladakh,2019,3,Others,696,1233697.1268589406,
ladakh,2019,4,Peer-to-peer payments,42095,298044908.5075786,
ladakh,2019,4,Recharge & bill payments,35467,16510212.10075311,
ladakh,2019,4,Merchant payments,6522,8717893.899929387,
ladakh,2019,4,Financial Services,46,162760.63254625077,
ladakh,2019,4,Others,576,1253584.887304229,
ladakh,2020,1,Peer-to-peer payments,51560,339551900.3873952,
ladakh,2020,1,Recharge & bill payments,49801,23010664.72023286,
ladakh,2020,1,Merchant payments,14264,13338124.27189282,
ladakh,2020,1,Financial Services,204,583108.9455483773,
ladakh,2020,1,Others,590,1155879.120674257,
ladakh,2020,2,Recharge & bill payments,70601,32087339.266190987,
ladakh,2020,2,Peer-to-peer payments,68450,470749365.0981604,
ladakh,2020,2,Merchant payments,15132,19679330.18641492,
ladakh,2020,2,Financial Services,337,786069.1630768818,
ladakh,2020,2,Others,490,490894.93818109273,
ladakh,2020,3,Peer-to-peer payments,108345,751333715.2896031,
ladakh,2020,3,Recharge & bill payments,81623,40380074.55014179,
ladakh,2020,3,Merchant payments,36861,40538778.75651745,
ladakh,2020,3,Financial Services,621,2334917.7832646337,
ladakh,2020,3,Others,772,900013.678666259,
ladakh,2020,4,Peer-to-peer payments,151582,985814864.3429124,
ladakh,2020,4,Recharge & bill payments,94133,44185250.8636451,
ladakh,2020,4,Merchant payments,83868,77511378.30739444,
ladakh,2020,4,Financial Services,729,1965054.5898611392,
ladakh,2020,4,Others,1822,2486922.4041473325,
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,
ladakh,2021,1,Merchant payments,58875,74977913.47237433,
ladakh,2021,1,Financial Services,629,1455016.148284281,
ladakh,2021,1,Others,1298,1527565.0627209258,
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,
ladakh,2021,2,Merchant payments,92078,119608470.04115532,
ladakh,2021,2,Financial Services,755,1756762.1471181023,
ladakh,2021,2,Others,1607,2094729.0180191216,
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,
ladakh,2021,3,Merchant payments,135108,233260756.50887147,
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,
ladakh,2021,3,Financial Services,900,1911625.5446910744,
ladakh,2021,3,Others,2204,2751201.9371823343,
ladakh,2021,4,Peer-to-peer payments,337120,1804428550.1884868,
ladakh,2021,4,Merchant payments,169110,284786365.9296017,
ladakh,2021,4,Recharge & bill payments,120607,58403893.47253243,
ladakh,2021,4,Financial Services,912,3068708.947120995,
ladakh,2021,4,Others,2438,2847620.2425241945,
ladakh,2022,1,Peer-to-peer payments,343041,1685241980.6641831,
ladakh,2022,1,Merchant payments,167100,279354508.988595,
ladakh,2022,1,Recharge & bill payments,116486,56203999.28920926,
ladakh,2022,1,Financial Services,1247,2023327.6779848372,
ladakh,2022,1,Others,2141,2217102.222236882,
ladakh,2022,2,Peer-to-peer payments,608870,2941624382.277109,
ladakh,2022,2,Merchant payments,346146,508439376.6809197,
ladakh,2022,2,Recharge & bill payments,158996,88531677.99442025,
ladakh,2022,2,Financial Services,1585,2487560.1853386,
ladakh,2022,2,Others,2476,2235180.858482568,
ladakh,2022,3,Peer-to-peer payments,659896,2955729492.498551,
ladakh,2022,3,Merchant payments,367022,551472983.879604,
ladakh,2022,3,Recharge & bill payments,160269,94288872.34747364,
ladakh,2022,3,Financial Services,1555,1815866.8961950848,
ladakh,2022,3,Others,2116,1892134.752080473,
ladakh,2022,4,Peer-to-peer payments,559259,2350047971.603546,
ladakh,2022,4,Merchant payments,382456,462189599.2843026,
ladakh,2022,4,Recharge & bill payments,138793,79767790.98577228,
ladakh,2022,4,Financial Services,1248,1198715.2123450316,
ladakh,2022,4,Others,1616,1273495.592982805,
lakshadweep,2018,1,Peer-to-peer payments,423,1860278.2784597145,
lakshadweep,2018,1,Recharge & bill payments,342,61432.04938505074,
lakshadweep,2018,1,Merchant payments,5,590.7505138175776,
lakshadweep,2018,1,Others,8,6310.102519157715,
lakshadweep,2018,2,Peer-to-peer payments,1315,5757123.079919379,
lakshadweep,2018,2,Recharge & bill payments,750,353202.7988510042,
lakshadweep,2018,2,Merchant payments,42,64568.47789279556,
lakshadweep,2018,2,Financial Services,6,9134.413223158994,
lakshadweep,2018,2,Others,19,3780.7695141997474,
lakshadweep,2018,3,Peer-to-peer payments,841,3926048.74488305,
lakshadweep,2018,3,Recharge & bill payments,760,300978.32420203416,
lakshadweep,2018,3,Merchant payments,87,94046.43333034206,
lakshadweep,2018,3,Others,15,17958.809570422687,
lakshadweep,2018,4,Recharge & bill payments,792,351201.0879000404,
lakshadweep,2018,4,Peer-to-peer payments,689,3841230.430870924,
lakshadweep,2018,4,Merchant payments,144,262079.85573632165,
lakshadweep,2018,4,Financial Services,6,389.8932323919954,
lakshadweep,2018,4,Others,11,8312.430483153179,
lakshadweep,2019,1,Peer-to-peer payments,1183,8221402.368536929,
lakshadweep,2019,1,Recharge & bill payments,1173,353870.52398354514,
lakshadweep,2019,1,Merchant payments,113,183062.1455975621,
lakshadweep,2019,1,Others,12,27795.441220958,
lakshadweep,2019,2,Recharge & bill payments,1448,436735.1684614296,
lakshadweep,2019,2,Peer-to-peer payments,1318,8602732.117788196,
lakshadweep,2019,2,Merchant payments,137,190716.5411561734,
lakshadweep,2019,2,Others,23,12340.30958308919,
lakshadweep,2019,3,Recharge & bill payments,1528,503049.2411913635,
lakshadweep,2019,3,Peer-to-peer payments,1455,8923273.862948446,
lakshadweep,2019,3,Merchant payments,111,215159.68119447332,
lakshadweep,2019,3,Others,10,10278.678434187355,
lakshadweep,2019,4,Recharge & bill payments,1801,618155.9004644766,
lakshadweep,2019,4,Peer-to-peer payments,1753,10383413.24667049,
lakshadweep,2019,4,Merchant payments,188,211413.62244321496,
lakshadweep,2019,4,Financial Services,2,34.39721181625656,
lakshadweep,2019,4,Others,21,56896.23813384895,
lakshadweep,2020,1,Recharge & bill payments,2684,789255.2646123999,
lakshadweep,2020,1,Peer-to-peer payments,2068,12463327.26183683,
lakshadweep,2020,1,Merchant payments,387,216594.03077193064,
lakshadweep,2020,1,Others,12,33192.017283045374,
lakshadweep,2020,2,Recharge & bill payments,4497,1061694.138574572,
lakshadweep,2020,2,Peer-to-peer payments,2176,14718605.188911092,
lakshadweep,2020,2,Merchant payments,472,971609.4583537824,
lakshadweep,2020,2,Financial Services,60,158593.59701229632,
lakshadweep,2020,2,Others,15,32419.70309265505,
lakshadweep,2020,3,Recharge & bill payments,4696,1186947.553816269,
lakshadweep,2020,3,Peer-to-peer payments,2946,19189391.61874283,
lakshadweep,2020,3,Merchant payments,903,842981.169451366,
lakshadweep,2020,3,Financial Services,27,45457.50970027798,
lakshadweep,2020,3,Others,17,42055.45694608544,
lakshadweep,2020,4,Recharge & bill payments,5187,1499298.1127799237,
lakshadweep,2020,4,Peer-to-peer payments,4741,27284123.245665,
lakshadweep,2020,4,Merchant payments,1668,1227101.6378793938,
lakshadweep,2020,4,Financial Services,22,13968.7539965527,
lakshadweep,2020,4,Others,32,86826.16675951776,
lakshadweep,2021,1,Peer-to-peer payments,3942,24823715.01742214,
lakshadweep,2021,1,Recharge & bill payments,3541,1070209.4218526704,
lakshadweep,2021,1,Merchant payments,1537,1040213.7953898906,
lakshadweep,2021,1,Financial Services,19,15929.095105497145,
lakshadweep,2021,1,Others,46,92715.5843109472,
lakshadweep,2021,2,Recharge & bill payments,5499,1745295.828077295,
lakshadweep,2021,2,Peer-to-peer payments,4069,23996417.49366483,
lakshadweep,2021,2,Merchant payments,1743,1525331.91465294,
lakshadweep,2021,2,Financial Services,29,15052.01849600818,
lakshadweep,2021,2,Others,44,101366.40306045808,
lakshadweep,2021,3,Peer-to-peer payments,5687,34142107.52016985,
lakshadweep,2021,3,Recharge & bill payments,5153,1700287.4734963956,
lakshadweep,2021,3,Merchant payments,2450,2750367.063028222,
lakshadweep,2021,3,Financial Services,48,137227.35390598277,
lakshadweep,2021,3,Others,32,73174.28816768769,
lakshadweep,2021,4,Peer-to-peer payments,7154,44696668.86120766,
lakshadweep,2021,4,Recharge & bill payments,5355,2093901.291802684,
lakshadweep,2021,4,Merchant payments,2872,4071239.087436496,
lakshadweep,2021,4,Financial Services,27,19994.54194636028,
lakshadweep,2021,4,Others,62,116381.74598782149,
lakshadweep,2022,1,Peer-to-peer payments,7913,48590864.56835763,
lakshadweep,2022,1,Recharge & bill payments,5334,2322580.1695599537,
lakshadweep,2022,1,Merchant payments,3048,3838358.358629393,
lakshadweep,2022,1,Financial Services,39,38274.22628876488,
lakshadweep,2022,1,Others,63,149355.3310943247,
lakshadweep,2022,2,Peer-to-peer payments,8491,48451728.04746901,
